Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Rating_InternetMovieDatabase,Rating_Metacritic,Error,Rating_RottenTomatoes,Season,Episode,seriesID,totalSeasons
All Dirt Roads Taste of Salt,2023,PG,22 Dec 2023,92 min,Drama,Raven Jackson,Raven Jackson,"Kaylee Nicole Johnson, Chris Chalk, Jayah Henry",A decades-spanning exploration of a woman's life in Mississippi.,English,United States,6 wins & 21 nominations total,https://m.media-amazon.com/images/M/MV5BY2M4MDlkZWYtZWU4Ny00ZDk3LWI1NDUtYzU3NjZkNGI5MTk2XkEyXkFqcGc@._V1_SX300.jpg,87,5.9,"1,221",tt11534720,movie,N/A,"$52,084",N/A,N/A,True,5.9/10,87/100,,90%,,,,
After Death,2012,Not Rated,21 Jan 2014,104 min,"Comedy, Drama, Mystery",Martin Gooch,Martin Gooch,"Claira Watson Parr, Ben Shockley, David Wayman","Following the sudden death of their last surviving parent - their Dad, two brothers and two sisters return to the family home after many years to face each other, face facts and face the future. But what do they know of the past?",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMzAxNzA2NzMxOF5BMl5BanBnXkFtZTcwMjAyMTc5Nw@@._V1_SX300.jpg,N/A,3.8,285,tt1822203,movie,N/A,N/A,N/A,N/A,True,3.8/10,,,,,,,
After Death,2023,PG-13,27 Oct 2023,108 min,Documentary,"Stephen Gray, Chris Radtke",Stephen Gray,"Dale Black, Dean Braxton, John Burke","Based on real near-death experiences, After Death explores the afterlife with the guidance of New York Times bestselling authors, medical experts, scientists, and survivors that shed a light on what awaits us.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BZjVkYzE3NGEtZjFhYS00OWY2LWE4ZTYtOGRlZGI1NjQ2MjYyXkEyXkFqcGc@._V1_SX300.jpg,28,6.3,"1,960",tt21191906,movie,N/A,"$11,478,326",N/A,N/A,True,6.3/10,28/100,,47%,,,,
Freelance,1970,Not Rated,N/A,91 min,Crime,Francis Megahy,"Bernie Cooper, Francis Megahy","Ian McShane, Gayle Hunnicutt, Keith Barron","A small time London con-artist witnesses a gangland hit. Determined to carry out his schemes, he must do so while avoiding the same hit-man.",English,"United Kingdom, Canada",N/A,https://m.media-amazon.com/images/M/MV5BNzA5ZGY4ZjMtYzg4NS00YTIzLWFiZGItYjBjMDQ5MDE5ZDM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.9,110,tt0103998,movie,N/A,N/A,N/A,N/A,True,6.9/10,,,,,,,
FreeLance,2007,N/A,01 Mar 2007,63 min,Comedy,Drew Sawyer,Sean Mann,"Bob Kunkel, Sean Mann, Jackson Williamson","Elliot Guillespsie dreams of being the worlds greatest investigative reporter, ala his idol, Rod Reel. A daunting task considering he is both camera man and reporter, can't drive, and still lives in his mother's basement. Further ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjAyMjk3MjA5N15BMl5BanBnXkFtZTgwNTQ4NzgzMTE@._V1_SX300.jpg,N/A,7.0,13,tt1074961,movie,N/A,N/A,N/A,N/A,True,7.0/10,,,,,,,
Freelance,2023,R,27 Oct 2023,108 min,"Action, Comedy",Pierre Morel,Jacob Lentz,"John Cena, Alison Brie, Juan Pablo Raba","An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but when a military coup breaks out in the middle of the interview, they are forced to escape into the jungle.","English, Spanish, Quechua, Afrikaans, French","United States, Colombia, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BMDcwYzM1YTEtYmU3YS00YjAzLTg1OGMtZjZmOWVhNTUyMmUxXkEyXkFqcGc@._V1_SX300.jpg,26,5.6,"27,998",tt15744298,movie,N/A,"$5,314,136",N/A,N/A,True,5.6/10,26/100,,10%,,,,
Freelance,2022,N/A,N/A,N/A,"Short, Horror",Mike Gerbino,Mike Gerbino,"Zahra Alzubaidi, Renee Gagner, Charlie Reid","When a down-on-her-luck video editor accepts a mysterious offer to edit snuff films, she finds herself haunted by the victim in the footage.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDQ4YzFiYjItY2I4Mi00MTNjLThiMWYtOWFmM2RjYTUzYWIzXkEyXkFqcGdeQXVyNjExNjAxMzc@._V1_SX300.jpg,N/A,N/A,N/A,tt16899796,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Freelance,2024,N/A,12 Oct 2024,110 min,Thriller,John Balazs,Mike Gerbino,"Nicole Pastor, Jordan Fraser-Trumble, Stephen Degenaro","When a down-on-her luck video editor takes on a mysterious, well-paying job cutting snuff films, she is haunted by visions of the people in her videos.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BODY3YzUwNDUtYjk0My00ZmU3LTk5Y2EtZjFmY2ZkMTI1ZjVmXkEyXkFqcGc@._V1_SX300.jpg,N/A,8.4,18,tt27634066,movie,N/A,N/A,N/A,N/A,True,8.4/10,,,100%,,,,
Priscilla,2023,R,03 Nov 2023,113 min,"Biography, Drama, Music",Sofia Coppola,"Priscilla Presley, Sandra Harmon, Sofia Coppola","Cailee Spaeny, Jacob Elordi, Ari Cohen","When teenage Priscilla Beaulieu meets Elvis Presley, the man who is already a meteoric rock-and-roll superstar becomes someone entirely unexpected in private moments: a thrilling crush, an ally in loneliness, a vulnerable best fri...","English, French","Italy, United States, United Kingdom",6 wins & 35 nominations total,https://m.media-amazon.com/images/M/MV5BOWRjYjVhYWUtNjM2OS00OWE1LTk5ZmYtZDM3MjllNzI1ZmQ4XkEyXkFqcGc@._V1_SX300.jpg,79,6.5,"49,254",tt22041854,movie,N/A,"$20,960,939",N/A,N/A,True,6.5/10,79/100,,84%,,,,
The Domino Revival,2023,PG-13,24 Oct 2023,125 min,Documentary,Mike Signorelli,Mike Signorelli,"Mark Driscoll, Alexander Pagani, Isaiah Saldivar",It takes audiences on a special journey with Mike Signorelli and the revivalists to a pivotal time in the country's history.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmZjYzc1MmEtNzYzZi00NzA3LWIyNjUtNmMzYTE2YTU2OTFlXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,511,tt28088015,movie,N/A,"$851,398",N/A,N/A,True,6.1/10,,,,,,,
Beyond Utopia,2023,PG-13,28 Nov 2023,115 min,"Documentary, Biography, History",Madeleine Gavin,N/A,"Hyeonseo Lee, Sung-eun Kim, So-yeon Lee","The story of several families as they attempt to escape oppression in North Korea, revealing a world most of us have never seen.","English, Korean","United States, United Kingdom",Nominated for 1 Primetime Emmy. 7 wins & 48 nominations total,https://m.media-amazon.com/images/M/MV5BMDVjMmE4NWEtN2RiOS00ZGFlLThjMTctN2I2YWNmM2NiNDY5XkEyXkFqcGc@._V1_SX300.jpg,85,7.9,"4,580",tt25470468,movie,N/A,"$11,716",N/A,N/A,True,7.9/10,85/100,,100%,,,,
Killers of the Flower Moon,2023,R,20 Oct 2023,206 min,"Crime, Drama, History",Martin Scorsese,"Eric Roth, Martin Scorsese, David Grann","Leonardo DiCaprio, Robert De Niro, Lily Gladstone","When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one - until the FBI steps in to unravel the mystery.","English, Osage, Latin, French",United States,Nominated for 10 Oscars. 136 wins & 424 nominations total,https://m.media-amazon.com/images/M/MV5BZWY5ZDVjNTUtODI5Yy00MjFhLWEyM2EtYzZjM2VjZTI0MTBjXkEyXkFqcGc@._V1_SX300.jpg,89,7.5,"291,667",tt5537002,movie,N/A,"$68,035,488",N/A,N/A,True,7.5/10,89/100,,93%,,,,
The Persian Version,2023,R,05 Dec 2023,107 min,"Comedy, Drama, Romance",Maryam Keshavarz,Maryam Keshavarz,"Layla Mohammadi, Niousha Noor, Kamand Shafieisabet","When a large Iranian-American family gathers, a family secret is uncovered that catapults the estranged mother and daughter into an exploration of the past, and to discover they are more alike than they know.","English, Persian",United States,4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BOTFlYTExZDctOGY4OS00MDY3LTk2NjYtMTE2ZjIzMDFmMWRiXkEyXkFqcGc@._V1_SX300.jpg,61,6.2,"4,390",tt24076146,movie,N/A,"$559,820",N/A,N/A,True,6.2/10,61/100,,84%,,,,
The Mission,1986,PG,31 Oct 1986,125 min,"Adventure, Drama, History",Roland Joffé,Robert Bolt,"Robert De Niro, Jeremy Irons, Ray McAnally",Eighteenth-century Spanish Jesuits try to protect a remote South American tribe in danger of falling under the rule of pro-slavery Portugal.,"English, Guarani, Spanish, Latin","United Kingdom, France, United States",Won 1 Oscar. 15 wins & 27 nominations total,https://m.media-amazon.com/images/M/MV5BODcxMDJiMzQtNzVkYS00ZDI3LWEzYmEtY2NiYTIzZWQzYzRlXkEyXkFqcGc@._V1_SX300.jpg,55,7.4,"69,335",tt0091530,movie,N/A,"$17,218,023",N/A,N/A,True,7.4/10,55/100,,63%,,,,
The Mission,1997,N/A,N/A,74 min,Documentary,Clive Gordon,N/A,N/A,"Deep in the Ugandan bush, an Italian nun tries to get back 30 of her convent school girls who have been abducted for sex by an army of children led by a mystic claiming to be the son of God.",English,United Kingdom,N/A,N/A,N/A,N/A,N/A,tt0385095,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Mission,1906,N/A,N/A,N/A,"Documentary, Short",Jack Frawley,N/A,N/A,N/A,"None, English",USA,N/A,N/A,N/A,4.1,13,tt3441556,movie,N/A,N/A,N/A,N/A,True,4.1/10,,,,,,,
The Mission,2023,PG-13,08 Dec 2023,103 min,Documentary,"Amanda McBaine, Jesse Moss","Amanda McBaine, Jesse Moss","Pam Arlund, Dan Davis, Levi Davis","26-year-old American missionary John Chau was killed as he attempted to make contact with an Indigenous group off the coast of India, one of the last communities on the planet still living in isolation.",English,United States,11 nominations,https://m.media-amazon.com/images/M/MV5BNDMxZmRkOGMtYTRlMC00ZGY4LThiZTMtOGU4ZGIzYjUzMDAzXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.4,"1,075",tt28097834,movie,N/A,"$58,377",N/A,N/A,True,6.4/10,,,94%,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
Dicks: The Musical,2023,R,20 Oct 2023,86 min,"Comedy, Musical",Larry Charles,"Aaron Jackson, Josh Sharp","Josh Sharp, Aaron Jackson, Nathan Lane",A pair of business rivals discover that they're identical twins and decide to swap places in an attempt to trick their divorced parents to get back together.,English,United States,1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BMWFjYjJjMDYtZjY2Yi00YzJmLWFmYTQtN2NjZWUwNGQ4ZTkzXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.3,"3,573",tt7130916,movie,N/A,"$1,453,012",N/A,N/A,True,5.3/10,,,68%,,,,
The Royal Hotel,2023,R,06 Oct 2023,91 min,Drama,Kitty Green,"Kitty Green, Oscar Redding","Julia Garner, Jessica Henwick, Herbert Nordrum",Backpackers Hanna and Liv take a job in a remote Australian pub for some extra cash and are confronted with a bunch of unruly locals and a situation that rapidly leaps out of their control.,English,"Australia, United Kingdom, United States",4 wins & 22 nominations total,https://m.media-amazon.com/images/M/MV5BNDIxNDZmNjUtYjM5YS00NGJjLTlhZjctNGEyODU3MmJjZGJmXkEyXkFqcGc@._V1_SX300.jpg,77,5.7,"16,101",tt18363072,movie,N/A,"$780,263",N/A,N/A,True,5.7/10,77/100,,89%,,,,
She Came to Me,2023,R,12 Oct 2023,102 min,"Comedy, Drama, Music",Rebecca Miller,Rebecca Miller,"Peter Dinklage, Anne Hathaway, Marisa Tomei",A composer who suffers writer's block rediscovers his passion after an adventurous one-night stand.,English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BMjNiOGUxYWItMTQ4MC00Yzk1LThlNTQtNDMwYjNmZGE5NDFmXkEyXkFqcGc@._V1_SX300.jpg,53,6.0,"7,851",tt6689014,movie,N/A,"$733,978",N/A,N/A,True,6.0/10,53/100,,48%,,,,
The Exorcist: Believer,2023,R,06 Oct 2023,111 min,Horror,David Gordon Green,"Peter Sattler, David Gordon Green, Scott Teems","Lafortune Joseph, Leslie Odom Jr., Gastner Legerme","When two girls disappear into the woods and return three days later with no memory of what happened to them, the father of one girl seeks out Chris MacNeil, who's been forever altered by what happened to her daughter fifty years ago.","English, Latin, Haitian, French",United States,1 win & 22 nominations total,https://m.media-amazon.com/images/M/MV5BYjMxN2E4NTctYjYxZi00OTM5LTk3YTAtZmI0MjljN2VhNmY5XkEyXkFqcGc@._V1_SX300.jpg,39,4.8,"47,888",tt12921446,movie,N/A,"$65,537,395",N/A,N/A,True,4.8/10,39/100,,22%,,,,
PAW Patrol: The Mighty Movie,2023,PG,29 Sep 2023,88 min,"Animation, Action, Adventure",Cal Brunker,"Cal Brunker, Bob Barlen, Shane Morris","Dan Duran, Kristen Bell, James Marsden","A magical meteor falls in Adventure City and gives the PAW Patrol superpowers, transforming them into the Mighty Pups. But they face their most powerful challenge when Humdinger teams up with a mad scientist to steal their powers.",English,"Canada, United States",1 win & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZTM3NWM4ZTUtYjNhMC00Mzg1LWFmM2QtNGQ0NDg1NzkzYWY4XkEyXkFqcGc@._V1_SX300.jpg,49,5.9,"6,292",tt15837338,movie,N/A,"$65,343,309",N/A,N/A,True,5.9/10,49/100,,72%,,,,
The Creator,2020,N/A,20 Nov 2020,5 min,"Short, Drama, Sci-Fi",Sergiy Pudich,"Rouman Kang, George Muse, Sergiy Pudich","Ronel Stander, George Muse, Myra Mala","The scientist creating and training androids to be perfect in different skills: fighting, athletics, dancing, and. - painting. All droids improving themselves day by day, but an artistic one is standing where she was - Will Creato...",English,"Ukraine, China",3 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BYmUzYmM3ODEtOTdjYi00N2Q4LTgxZmMtMGJlM2I1ZWI3Mjk4XkEyXkFqcGdeQXVyNjU3NjI1NzA@._V1_SX300.jpg,N/A,N/A,7,tt13654330,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
The Creator,2023,PG-13,29 Sep 2023,133 min,"Action, Adventure, Drama",Gareth Edwards,"Gareth Edwards, Chris Weitz","John David Washington, Madeleine Yuna Voyles, Gemma Chan","Against the backdrop of a war between humans and robots with artificial intelligence, a former soldier finds the robots' secret weapon to end the conflict, an AI in the form of a child.","English, Thai","United States, Cambodia, Japan",Nominated for 2 Oscars. 13 wins & 49 nominations total,https://m.media-amazon.com/images/M/MV5BMDkxMTUxOTQtYzM4Yi00YzA2LTgzOTYtNDg2NTliODE0ZTRjXkEyXkFqcGc@._V1_SX300.jpg,63,6.7,"190,980",tt11858890,movie,N/A,"$40,774,679",N/A,N/A,True,6.7/10,63/100,,67%,,,,
Saw X,2023,R,29 Sep 2023,118 min,"Horror, Mystery, Thriller",Kevin Greutert,"Pete Goldfinger, Josh Stolberg","Tobin Bell, Shawnee Smith, Synnøve Macody Lund",A sick and desperate John travels to Mexico for a risky and experimental medical procedure in hopes of a miracle cure for his cancer only to discover the entire operation is a scam to defraud the most vulnerable.,"English, Spanish","United States, Mexico, Canada",1 win & 15 nominations total,https://m.media-amazon.com/images/M/MV5BODRmMzAwMWItZjI5MS00NDYyLWFjMmMtZGUwYjQ1ZTBkNmYzXkEyXkFqcGc@._V1_SX300.jpg,60,6.6,"93,223",tt21807222,movie,N/A,"$53,607,898",N/A,N/A,True,6.6/10,60/100,,81%,,,,
Muzzle,2023,TV-14,29 Sep 2023,100 min,"Action, Crime, Thriller",John Stalberg Jr.,"Carlyle Eubank, John Stalberg Jr.","Aaron Eckhart, Penelope Mitchell, Diego Tinoco","After his dog is killed in Skid Row, Jake Rosser plummets deep into a sinister underworld to uncover the truth about who may be responsible.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMmNlNDYwMDEtYWRhYS00OWFhLWJjMjEtZjE2OThjNGZjYjJkXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.5,"4,034",tt17663876,movie,N/A,"$7,807",N/A,N/A,True,5.5/10,,,36%,,,,
The Blind,2023,PG-13,28 Sep 2023,108 min,Drama,Andrew Hyatt,"Zach Dasher, Stephanie Katz, Andrew Hyatt","Aron von Andrian, Matthew Erick White, Ronan Carroll","Long before Phil Robertson was a reality-TV star, he fell in love and started a family, but his demons threatened to tear their lives apart. This is the true story that started a dynasty.",English,United States,2 nominations total,https://m.media-amazon.com/images/M/MV5BZWVmN2E0MjItMmU3My00ODcwLTgxMWYtOTY3ZTA5MmYzNDZlXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.2,"2,697",tt16374352,movie,N/A,"$17,265,487",N/A,N/A,True,6.2/10,,,,,,,
The Blind,2009,N/A,17 Nov 2009,90 min,Drama,Nathan Silver,"Ben Bostick, Nathan Silver","Jonas Ball, Josette Barchilon, Jacob Reynolds",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTU1OTc3NTQ4Nl5BMl5BanBnXkFtZTcwMzQ3MjUzOA@@._V1_SX300.jpg,N/A,7.1,18,tt1299649,movie,N/A,N/A,N/A,N/A,True,7.1/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
The Expendables 4,2023,R,22 Sep 2023,103 min,"Action, Adventure, Thriller",Scott Waugh,"Kurt Wimmer, Tad Daggerhart, Max Adams","Jason Statham, 50 Cent, Megan Fox","Armed with every weapon they can get their hands on, the Expendables are the world's last line of defense and the team that gets called when all other options are off the table.","English, Arabic, Bulgarian, Vietnamese, Spanish, Thai",United States,2 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BZjgyMmRmM2EtYWY5ZC00ZTllLWJhM2QtMGRlNGEzMWEzYzllXkEyXkFqcGc@._V1_SX300.jpg,30,4.8,"52,059",tt3291150,movie,N/A,"$16,710,153",N/A,N/A,True,4.8/10,30/100,,14%,,,,
I Can,2023,PG,22 Sep 2023,85 min,"Drama, Family, Sport",Tyler Sansom,Evan Mitchum,"Daniel Roebuck, Cameron Arnett, Vernon Wells","An adulterous couple's daughter was born with one arm, but her softball skills reveal God's true grace.",English,United States,12 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNTk4MTRjYTktY2NhZi00MTU3LWIwNTAtMTgwY2NkMDIyMGZjXkEyXkFqcGdeQXVyODg5NTQ3NDI@._V1_SX300.jpg,N/A,6.8,"1,663",tt15332976,movie,N/A,"$233,110",N/A,N/A,True,6.8/10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,,,Incorrect IMDb ID.,,,,,
It Lives Inside,2023,PG-13,22 Sep 2023,99 min,"Drama, Horror, Thriller",Bishal Dutta,"Bishal Dutta, Ashish Mehta","Megan Suri, Neeru Bajwa, Mohana Krishnan","An Indian-American teenager struggling with her cultural identity has a falling out with her former best friend and, in the process, unwittingly releases a demonic entity that grows stronger by feeding on her loneliness.","English, Hindi","United States, Canada",2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BNDRlNTM0ZTgtODAzMS00M2M3LThlZjktNjNiNzY1NjEyNjVhXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.2,"8,197",tt15683734,movie,N/A,"$4,675,092",N/A,N/A,True,5.2/10,,,64%,,,,
It Lives Inside,2018,N/A,07 Aug 2018,89 min,Horror,"Sean Bingham, Jeff Hall",Jeff Hall,"Laurie Cummings, Alissa Ford, Reese Hollingsworth",A chronic sleepwalker reads from a mysterious text that foretells his impending demonic possession. He struggles to hold his family together as the ancient evil threatens to consume everything he holds dear.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNGJiMjAxNzItMDI3MC00YzMwLWI1OWEtZTRhNDNlODY3OTA3XkEyXkFqcGdeQXVyMjMyOTI5OTI@._V1_SX300.jpg,N/A,2.6,147,tt8912318,movie,N/A,N/A,N/A,N/A,True,2.6/10,,,,,,,
Dumb Money,2023,R,29 Sep 2023,105 min,"Biography, Comedy, Drama",Craig Gillespie,"Lauren Schuker Blum, Rebecca Angelo, Ben Mezrich","Paul Dano, Pete Davidson, Vincent D'Onofrio","A regular guy sinks his life savings into the stock of videogame store GameStop and starts posting about it. When his social posts start blowing up and a stock tip becomes a movement, everyone gets rich, until the billionaires fig...","English, Spanish",United States,1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMGVkOTcyOGEtYzEyMy00OWI4LWE3ZWItZTZkYTIzZmY2MGIyXkEyXkFqcGc@._V1_SX300.jpg,66,6.8,"60,203",tt13957560,movie,N/A,"$13,925,356",N/A,N/A,True,6.8/10,66/100,,84%,,,,
A Haunting in Venice,2023,PG-13,15 Sep 2023,103 min,"Crime, Drama, Horror",Kenneth Branagh,"Michael Green, Agatha Christie","Kenneth Branagh, Michelle Yeoh, Jamie Dornan","In post-World War II Venice, Poirot, now retired and living in his own exile, reluctantly attends a seance. But when one of the guests is murdered, it is up to the former detective to once again uncover the killer.","English, Italian, French, Latin","United Kingdom, Italy, United States",6 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BOTgwODdhZTMtYTFiNy00NzI1LTkwZWEtNjI2NWZiMzFmMjJlXkEyXkFqcGc@._V1_SX300.jpg,63,6.5,"134,149",tt22687790,movie,N/A,"$42,471,412",N/A,N/A,True,6.5/10,63/100,,76%,,,,
Camp Hideout,2023,PG,30 Nov 2023,100 min,"Comedy, Family",Sean Olson,"Kat Olson, C. Neil Davenport, Dave DeBorde","Corbin Bleu, Ethan Drew, Amanda Leighton","After a troubled teen steals an important item from two big-city goons, he hides in a church summer camp and must protect his newfound friends at all cost when the goons track him down.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTdjMzIyNTUtMGMyYS00ZTVlLWI5NmUtNDkxZTliYTcyYmU0XkEyXkFqcGc@._V1_SX300.jpg,N/A,4.3,"1,174",tt14051976,movie,N/A,"$1,125,010",N/A,N/A,True,4.3/10,,,40%,,,,
The Nun II,2023,R,08 Sep 2023,110 min,"Horror, Mystery, Thriller",Michael Chaves,"Ian Goldberg, Richard Naing, Akela Cooper","Taissa Farmiga, Jonas Bloquet, Storm Reid","1956 in France, a priest is horribly murdered. An evil is spreading. Once again, Sister Irene comes face-to-face with Valak, the demon nun.","English, French, Italian, Romanian",United States,1 win & 12 nominations total,https://m.media-amazon.com/images/M/MV5BNmJkYWIyYWYtNWVhZi00ZTkyLWExMTktZWUzNGE1MjNlNjQ0XkEyXkFqcGc@._V1_SX300.jpg,47,5.6,"77,794",tt10160976,movie,N/A,"$86,267,073",N/A,N/A,True,5.6/10,47/100,,51%,,,,
Malibu Horror Story,2023,Not Rated,20 Oct 2023,83 min,"Horror, Thriller",Scott Slone,Scott Slone,"Dylan Sprayberry, Robert Bailey Jr., Valentina de Angelis",Terror strikes when a team of paranormal investigators search a sacred cave for clues in the unsolved disappearance of four Malibu teens.,English,United States,58 wins,https://m.media-amazon.com/images/M/MV5BNTRkNzUwODEtNzEzOS00OGQyLTk1ZDQtMWRjYmQwNDUzMzM1XkEyXkFqcGdeQXVyMTY1NjAzMDE3._V1_SX300.jpg,N/A,6.4,"2,062",tt2488666,movie,N/A,"$118,281",N/A,N/A,True,6.4/10,,,86%,,,,
The Good Mother,1988,R,04 Nov 1988,103 min,"Drama, Romance",Leonard Nimoy,"Michael Bortman, Sue Miller","Diane Keaton, Liam Neeson, Jason Robards",A divorced mother may lose custody of her young daughter to her ex-husband after he learns that the little girl crawled into bed with the mother and her boyfriend.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTM0ZTI0YzEtZGU1MC00ZWMzLTg4NzktNmMxNDc1OWI1MDVlXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.7,"1,823",tt0095238,movie,N/A,"$4,764,606",N/A,N/A,True,5.7/10,,,54%,,,,
