Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,totalSeasons,Season,Episode,seriesID
Girl Rising,2013,PG-13,01 Sep 2014,101 min,"Documentary, Drama",Richard Robbins,"Marie Arana, Doreen Baingana, Edwidge Danticat","Amina, Azmera, Arindol Bagchi","This film follows 9 girls from Haiti, Nepal, Ethiopia, India, Egypt, Peru, Cambodia, Sierra Leone, and Afghanistan on their journey to education.",English,"United States, India",3 nominations total,https://m.media-amazon.com/images/M/MV5BZWZhZTgzMjItYWVlNC00Y2VkLTk1N2MtNmY0YTkwYWEzMzhmXkEyXkFqcGc@._V1_SX300.jpg,59,7.1,"1,314",tt2444946,movie,N/A,"$1,727,259",N/A,N/A,True,,7.1/10,80%,59/100,,,,
Jack the Giant Slayer,2013,PG-13,01 Mar 2013,114 min,"Action, Adventure, Fantasy",Bryan Singer,"Darren Lemke, Christopher McQuarrie, Dan Studney","Nicholas Hoult, Stanley Tucci, Ewan McGregor","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",English,United States,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SX300.jpg,51,6.3,"152,466",tt1351685,movie,N/A,"$65,187,603",N/A,N/A,True,,6.3/10,52%,51/100,,,,
The Last Exorcism Part II,2013,PG-13,01 Mar 2013,88 min,"Horror, Thriller",Ed Gass-Donnelly,"Damien Chazelle, Ed Gass-Donnelly, Huck Botko","Ashley Bell, Julia Garner, Spencer Treat Clark","As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",English,"France, United States, United Kingdom",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMTk5MjkxMjUxMF5BMl5BanBnXkFtZTcwODk5ODUwOQ@@._V1_SX300.jpg,35,4.0,"17,323",tt2034139,movie,N/A,"$15,179,302",N/A,N/A,True,,4.0/10,16%,35/100,,,,
Snitch,2013,PG-13,22 Feb 2013,112 min,"Action, Drama, Thriller",Ric Roman Waugh,"Justin Haythe, Ric Roman Waugh","Dwayne Johnson, Susan Sarandon, Jon Bernthal","A father goes undercover for the DEA in order to free his son, who was imprisoned after being set up in a drug deal.","English, Spanish","United States, United Arab Emirates, United Kingdom",1 nomination total,https://m.media-amazon.com/images/M/MV5BNTM4MTYzNjA3Nl5BMl5BanBnXkFtZTcwMzcyNDA5OA@@._V1_SX300.jpg,51,6.4,"95,055",tt0882977,movie,N/A,"$42,930,462",N/A,N/A,True,,6.4/10,57%,51/100,,,,
Dark Skies,2013,PG-13,22 Feb 2013,97 min,"Horror, Sci-Fi, Thriller",Scott Stewart,Scott Stewart,"Keri Russell, Jake Brennan, Josh Hamilton","As the Barrett family's peaceful suburban life is rocked by an escalating series of disturbing events, they come to learn that a terrifying and deadly force is after them, one which may have arrived from beyond the stars.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTcxNDE1OTgyOF5BMl5BanBnXkFtZTcwMTEyMzMxOQ@@._V1_SX300.jpg,50,6.3,"82,827",tt2387433,movie,N/A,"$17,418,667",N/A,N/A,True,,6.3/10,42%,50/100,,,,
The Awakening (Pilot),1996,TV-14,21 Sep 1996,93 min,"Adventure, Drama, Mystery",Tobe Hooper,"Brent V. Friedman, Bryce Zabel","Eric Close, Megan Ward, J.T. Walsh","Idealistic couple John Loengard and his girlfriend Kim Sayers arrive in Washington DC to work for the Kennedys. However, John's world shatters when he gets reassigned to Project Blue Book and uncovers an alien conspiracy.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTJkOGVkMmUtNDNjYS00MjI3LTk2MGQtMWY2NzQ1ZTNlNWM4XkEyXkFqcGdeQXVyNzQ1NjgzOTA@._V1_SX300.jpg,N/A,N/A,134,tt0554697,episode,,,,,True,,,,,,1,1,tt0115151
Escape from Planet Earth,2012,PG,15 Feb 2013,89 min,"Animation, Adventure, Comedy",Cal Brunker,"Bob Barlen, Cal Brunker, Stephen Fry","Brendan Fraser, Sarah Jessica Parker, Jessica Alba","Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet, Earth.",English,"United States, Canada, Netherlands, Japan, United Kingdom",1 win total,https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_SX300.jpg,35,5.8,"27,658",tt0765446,movie,N/A,"$57,012,977",N/A,N/A,True,,5.8/10,35%,35/100,,,,
Safe Haven,1995,N/A,N/A,84 min,"Drama, Thriller",Debbie Shuter,N/A,"Allie Byrne, Miranda Pleasence, Jeremy Sheffield",Danger and betrayal attend two sisters and their boyfriends on a remote Scottish island.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BOGNiNzczNzAtMTU2MC00YzBmLThkNGQtNjE4MTZjOTY1OWRlXkEyXkFqcGdeQXVyMTQwMzQ1MA@@._V1_SX300.jpg,N/A,4.1,23,tt0219285,movie,N/A,N/A,N/A,N/A,True,,4.1/10,,,,,,
Safe Haven,2020,N/A,04 Mar 2020,80 min,Documentary,Lisa Molomot,N/A,N/A,N/A,English,Canada,N/A,N/A,N/A,N/A,N/A,tt11531830,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Safe Haven,2013,PG-13,14 Feb 2013,115 min,"Drama, Romance, Thriller",Lasse Hallström,"Dana Stevens, Gage Lansky, Nicholas Sparks","Julianne Hough, Josh Duhamel, Cobie Smulders","A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.","English, Portuguese",United States,3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMTg4MzcxODA3OV5BMl5BanBnXkFtZTcwMTYzNDkwOQ@@._V1_SX300.jpg,34,6.7,"119,882",tt1702439,movie,N/A,"$71,349,120",N/A,N/A,True,,6.7/10,13%,34/100,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
A Good Day to Die Hard,2013,R,14 Feb 2013,98 min,"Action, Thriller",John Moore,"Skip Woods, Roderick Thorp","Bruce Willis, Jai Courtney, Sebastian Koch","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.",English,"United States, United Kingdom, Hungary",5 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_SX300.jpg,28,5.2,"221,035",tt1606378,movie,N/A,"$67,349,198",N/A,N/A,True,,5.2/10,15%,28/100,,,,
Safe Haven,2025,N/A,N/A,8 min,"Documentary, Short",Max Radtke,N/A,"Ken Peters, Tony Wooley, Fatty Acid","In 2022, the historic Tennessee Theatre was caught in a controversy when they hosted an all ages drag show. This culminated in hundreds of people protesting in front of the theater the night of the event.",English,United States,N/A,N/A,N/A,N/A,N/A,tt36770837,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Beautiful Creatures,2000,R,19 Jan 2001,86 min,"Comedy, Crime, Drama",Bill Eagles,Simon Donald,"Rachel Weisz, Susan Lynch, Iain Glen",Two girls thrown together by their boyfriends' violence accidentally kill one of them.,"English, German",United Kingdom,1 nomination,https://m.media-amazon.com/images/M/MV5BNzlkY2Y5ZjAtODg0Yi00OWQzLWFlNGUtZmFhNmQ4YTRkNGQ2XkEyXkFqcGc@._V1_SX300.jpg,40,5.8,"3,982",tt0221889,movie,N/A,"$55,835",N/A,N/A,True,,5.8/10,38%,40/100,,,,
Beautiful Creatures,2013,PG-13,14 Feb 2013,124 min,"Drama, Fantasy, Romance",Richard LaGravenese,"Richard LaGravenese, Kami Garcia, Margaret Stohl","Alice Englert, Viola Davis, Emma Thompson","Ethan Wate longs to escape his small southern town. He meets a mysterious new girl, Lena Duchannes. Together, they uncover dark secrets about their respective families, their history, and their town.",English,United States,9 nominations total,https://m.media-amazon.com/images/M/MV5BMTQyMjYwODMwMl5BMl5BanBnXkFtZTcwODUwNzY5OA@@._V1_SX300.jpg,52,6.1,"92,390",tt1559547,movie,N/A,"$19,452,138",N/A,N/A,True,,6.1/10,47%,52/100,,,,
Identity Thief,2013,R,08 Feb 2013,111 min,"Comedy, Crime, Drama",Seth Gordon,"Craig Mazin, Jerry Eeten","Jason Bateman, Melissa McCarthy, John Cho",Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.,"English, Spanish",United States,1 win & 9 nominations total,https://m.media-amazon.com/images/M/MV5BMTY3NzM5MTk2Nl5BMl5BanBnXkFtZTcwMDQ4MjQ3OA@@._V1_SX300.jpg,35,5.7,"144,775",tt2024432,movie,N/A,"$134,506,920",N/A,N/A,True,,5.7/10,20%,35/100,,,,
Side Effects,2005,R,09 Sep 2005,90 min,"Comedy, Drama, Romance",Kathleen Slattery-Moschkau,Kathleen Slattery-Moschkau,"Sandy Adell, David M. Ames, John Apple",A young woman fumbles with love and ethics as she navigates a career with one of corporate America's darlings...the pharmaceutical industry.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzY0NjMzMjIwMl5BMl5BanBnXkFtZTcwNDE4MDA1MQ@@._V1_SX300.jpg,46,4.9,"1,165",tt0438427,movie,N/A,"$2,216",N/A,N/A,True,,4.9/10,11%,46/100,,,,
The Playroom,2012,Not Rated,08 Feb 2013,83 min,Drama,Julia Dyer,Gretchen Dyer,"Jonathan R. Freeman, Lydia Mackay, Olivia Harris","Four children in their attic hideaway make up a fantastic story, while downstairs their parents weave a drunken intrigue of their own.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTU5MDc5MDA4OF5BMl5BanBnXkFtZTcwMDk4NDMwOQ@@._V1_SX300.jpg,59,5.3,739,tt1815998,movie,N/A,"$5,964",N/A,N/A,True,,5.3/10,52%,59/100,,,,
Side Effects,2013,R,08 Feb 2013,106 min,"Crime, Drama, Mystery",Steven Soderbergh,Scott Z. Burns,"Rooney Mara, Channing Tatum, Jude Law",A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,"English, French",United States,5 nominations total,https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_SX300.jpg,75,7.1,"202,864",tt2053463,movie,N/A,"$32,172,757",N/A,N/A,True,,7.1/10,82%,75/100,,,,
Midget Zombie Takeover,2013,Not Rated,08 Feb 2013,73 min,"Comedy, Horror",Glenn Berggoetz,Glenn Berggoetz,"Kristi McKay, Matt 'Goose' Goosherst, Kedryn Carpenter","When some college students get together for a hot tub party, they're shocked to find out that their party is being crashed by some tiny, uninvited guests who are hungry for flesh - human flesh.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjE3OTIyODI0M15BMl5BanBnXkFtZTcwNTAzMTMxOQ@@._V1_SX300.jpg,N/A,3.2,144,tt2673854,movie,N/A,"$11,006",N/A,N/A,True,,3.2/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Side Effects,2022,N/A,N/A,N/A,Drama,Nathan Airhart,Josh Dollison,"Christopher Carpenter, Kevin Lombard, Cole Kiker","Alex, a gay college sophomore, attempts to ignore his unrequited feelings for the love of his life by making a superhero film with his friends. As his movie unfolds, so too does the possibility of a new relationship.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNWE1ODlkYTYtYjNjNS00ZmQyLTlmZTctOTEyNTdjZjE2ZWJjXkEyXkFqcGdeQXVyMjQ4NDM0NTk@._V1_SX300.jpg,N/A,N/A,N/A,tt10648938,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Warm Bodies,2013,PG-13,01 Feb 2013,98 min,"Comedy, Horror, Romance",Jonathan Levine,"Isaac Marion, Jonathan Levine","Nicholas Hoult, Teresa Palmer, John Malkovich","After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",English,"United States, Canada",2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BNTM2YWZhMDUtMzEzMi00YzUzLWI0ZjYtNzgzNTA4YWEzOTdkXkEyXkFqcGc@._V1_SX300.jpg,60,6.8,"252,032",tt1588173,movie,N/A,"$66,380,662",N/A,N/A,True,,6.8/10,81%,60/100,,,,
Bullet to the Head,2012,R,01 Feb 2013,92 min,"Action, Crime, Thriller",Walter Hill,"Alessandro Camon, Alexis Nolent, Colin Wilson","Sylvester Stallone, Jason Momoa, Christian Slater","After watching their respective partners die, a New Orleans hitman and a Washington, D.C. detective form an alliance in order to bring down their common enemy.",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMTM4NzUyMjk2NV5BMl5BanBnXkFtZTcwOTUxNDc5OA@@._V1_SX300.jpg,48,5.7,"53,382",tt1308729,movie,N/A,"$9,489,829",N/A,N/A,True,,5.7/10,44%,48/100,,,,
Parker,2023,N/A,19 Jan 2023,13 min,Short,"Catherine Hoffman, Sharon Liese",N/A,N/A,Three generations of a Kansas City family are finally unified when they do something that countless other Black Americans could not - choose their own last name.,N/A,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BZDMzYmYyNTAtZjMwZi00NGI5LWFmMTItYWNlYzdkNjg4MmU4XkEyXkFqcGdeQXVyMTQwNDk0MzYy._V1_SX300.jpg,N/A,N/A,15,tt24502412,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Parker,2017,N/A,08 Jul 2017,5 min,"Short, Comedy",Rhianon Jones,Rhianon Jones,"Blake Perlman, Anna Seregina",Two lovers get into an escalating argument while driving home from a party at which they both flirted with romantic rivals.,N/A,United States,N/A,https://m.media-amazon.com/images/M/MV5BYmY1YjNhZDktN2ExMC00YjM5LTg3OWUtZmY2M2RiNjJjNDZlXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt7001860,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Bones,1984,N/A,24 Jun 1991,97 min,"Crime, Drama",Jim Goddard,Trevor Preston,"Achim Geisler, Jurgen Kuehn, Bryan Brown",An Aussie businessman is trying to find out why and by whom he was kidnapped and then later released with no explanation.,"German, English",United Kingdom,1 nomination,https://m.media-amazon.com/images/M/MV5BMzU3N2I3NTQtN2M3MC00YTRlLThhNDItMjliZjk1OGUxMzY1XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,N/A,6.1,72,tt0086990,movie,N/A,N/A,N/A,N/A,True,,6.1/10,,,,,,
Movie 43,2013,R,25 Jan 2013,94 min,Comedy,"Elizabeth Banks, Steven Brill, Steve Carr","Rocky Russo, Jeremy Sosenko, Ricky Blitt","Emma Stone, Stephen Merchant, Richard Gere",A series of interconnected short films follows a washed-up producer as he pitches insane story lines featuring some of the biggest stars in Hollywood.,English,United States,4 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTg4NzQ3NDM1Nl5BMl5BanBnXkFtZTcwNjEzMjM3OA@@._V1_SX300.jpg,18,4.4,"117,821",tt1333125,movie,N/A,"$8,840,453",N/A,N/A,True,,4.4/10,5%,18/100,,,,
Parker,2013,R,25 Jan 2013,118 min,"Action, Crime, Thriller",Taylor Hackford,"John J. McLaughlin, Donald E. Westlake","Jason Statham, Jennifer Lopez, Michael Chiklis","A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's lat...",English,United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BMTk4MzM2NTQ1Nl5BMl5BanBnXkFtZTcwODIyODY1OA@@._V1_SX300.jpg,42,6.2,"134,361",tt1904996,movie,N/A,"$17,616,641",N/A,N/A,True,,6.2/10,42%,42/100,,,,
The Last Stand,2022,N/A,06 Apr 2022,54 min,Documentary,Peter von Puttkamer,Peter von Puttkamer,"Peter Coyote, Wade Davis, Leila Salazar","THE LAST STAND for Trees is about saving the world's last remaining ancient forests. Using the flash-point of British Columbia's ""Battle for the Trees"" at FAIRY CREEK- the documentary examines the importance of keeping intact fore...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZWFmOGRjMTEtYWVjMi00OGViLTllY2EtNTRlNDUwYzgxNTY0XkEyXkFqcGdeQXVyNjM1NzI5Mw@@._V1_SX300.jpg,N/A,N/A,6,tt16711054,movie,N/A,N/A,N/A,N/A,True,,,,,,,,
Mama,2013,PG-13,18 Jan 2013,100 min,"Fantasy, Horror, Thriller",Andy Muschietti,"Andy Muschietti, Barbara Muschietti, Neil Cross","Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier","Two little girls disappear into the woods the day that their parents were killed. When they are found 5 years later and begin a new life, they find that someone or something still wants to tuck them in at night.",English,"Spain, Canada",11 wins & 19 nominations total,https://m.media-amazon.com/images/M/MV5BMTM5MjIwNDAwMl5BMl5BanBnXkFtZTcwNzQyOTY0OA@@._V1_SX300.jpg,57,6.2,"197,699",tt2023587,movie,N/A,"$71,628,180",N/A,N/A,True,,6.2/10,63%,57/100,,,,
Mama,2010,N/A,26 Sep 2010,50 min,Drama,"Beri Shalmashi, Sanne Vogel","Beri Shalmashi, Sanne Vogel","Bibi Berendse, Eva Duijvestein, Binck Kuijpers",How a young family deals with the loss of their mom.,Dutch,Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BMTAzYTgyOWEtYjZhZC00YzY4LWFhOTctY2YzNWM5OTdhYTY0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,N/A,4.9,9,tt1805319,movie,N/A,N/A,N/A,N/A,True,,4.9/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Mama,2020,N/A,N/A,29 min,"Documentary, Short",Pablo De La Chica,Pablo De La Chica,"Mama Zawadi, Lorena Cardarso, Itsaso Vélez",,"French, Spanish",Spain,14 wins & 16 nominations,https://m.media-amazon.com/images/M/MV5BOTI3OWZmMmItMWIyYS00YjU2LWEzZGQtNzdlODY0YTkzM2U4XkEyXkFqcGdeQXVyNzYxNjk2NjI@._V1_SX300.jpg,N/A,7.8,31,tt12725124,movie,N/A,N/A,N/A,N/A,True,,7.8/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Error getting data.,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
The Last Stand,2006,Not Rated,27 Jul 2006,109 min,"Comedy, Drama",Russ Parr,Russ Parr,"Laz Alonso, Anthony Anderson, Jazz Anderson","The Last Stand, a drama that chronicles the life of four very different people attempting success as performers in Los Angeles until life becomes too much to handle. They meet at a notable Hollywood comedy club, The Last Stand. Wh...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzI3MGNhMjctN2IyMi00MzU2LWFjYzctNDhjMGRhZTIxNzBhXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.3,286,tt0486611,movie,N/A,N/A,N/A,N/A,True,,4.3/10,,,,,,
The Last Stand,2013,R,18 Jan 2013,107 min,"Action, Drama, Thriller",Kim Jee-woon,Andrew Knauer,"Arnold Schwarzenegger, Forest Whitaker, Johnny Knoxville","The leader of a drug cartel busts out of a courthouse and speeds to the Mexican border, where the only thing in his path is a sheriff and his inexperienced staff.",English,"United States, South Korea",1 win & 2 nominations total,https://m.media-amazon.com/images/M/MV5BODc4NjI0OTYwNl5BMl5BanBnXkFtZTcwOTYwODQ3OA@@._V1_SX300.jpg,54,6.3,"148,946",tt1549920,movie,N/A,"$12,050,299",N/A,N/A,True,,6.3/10,61%,54/100,,,,
The Last Stand,1938,Passed,01 Apr 1938,56 min,Western,Joseph H. Lewis,"Harry O. Hoyt, Norton S. Parker","Bob Baker, Constance Moore, Fuzzy Knight","Tip Douglas is sent after cattle rustlers, the same rustlers that murdered his father. Posing as a notorious outlaw, he is able to join the gang. Learning that the gang's boss Thorn Evans killed his father, he and sidekick Pepper ...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjFhMzFjOGItMTFiZC00Yjc4LTg0NzItMmJlZWZjOTY0ZDJiXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.9,31,tt0030346,movie,N/A,N/A,N/A,N/A,True,,5.9/10,,,,,,
Mama,2017,N/A,11 Nov 2017,10 min,"Short, Drama, War",Eduardo Vieitez,"David Cervera Sánchez, Nilüfer Gülata, A. Selim Tuncer","Aysegül Aslan, Bennu Boztepe, Ela Boztepe",A Syrian refugee girl trying to stay alive and make her way out finding a new home in a massive exodus under the Syrian civil war.,English,Turkey,43 wins & 33 nominations,https://m.media-amazon.com/images/M/MV5BZmI0NTY2MWItZTFhMi00Yzg1LTk5NTgtN2EwMTAxZjAyMTk4XkEyXkFqcGdeQXVyNTA5ODYwNjc@._V1_SX300.jpg,N/A,6.5,23,tt7475558,movie,N/A,N/A,N/A,N/A,True,,6.5/10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,False,Incorrect IMDb ID.,,,,,,,
Luv,2012,R,01 Sep 2015,94 min,"Crime, Drama",Sheldon Candis,"Sheldon Candis, Justin Wilson","Common, Michael Rainey Jr., Dennis Haysbert",An 11-year-old boy gets a crash course in what it means to be a man when he spends a day with the ex-convict uncle he idolizes.,English,United States,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMTY2MjEzNDIzNV5BMl5BanBnXkFtZTcwMzkyMTQ0OA@@._V1_SX300.jpg,52,5.9,"2,286",tt1907707,movie,N/A,"$156,996",N/A,N/A,True,,5.9/10,35%,52/100,,,,
Broken City,2013,R,18 Jan 2013,109 min,"Action, Crime, Drama",Allen Hughes,Brian Tucker,"Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones","In a city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed by its most powerful figure: Mayor Nicholas Hostetler.","English, Spanish",United States,1 win total,https://m.media-amazon.com/images/M/MV5BMTY4OTIwODg4Ml5BMl5BanBnXkFtZTcwNjg0MDY1OA@@._V1_SX300.jpg,49,6.1,"85,457",tt1235522,movie,N/A,"$19,701,164",N/A,N/A,True,,6.1/10,26%,49/100,,,,
Luv,1967,Approved,28 Jul 1967,93 min,"Comedy, Romance",Clive Donner,"Elliott Baker, Murray Schisgal","Jack Lemmon, Peter Falk, Elaine May","Milt, who's having difficulties with his wife, runs into his friend Harry, who's about to kill himself. Milt asks Harry to stay with his wife Ellen while he goes off with his girlfriend. Harry and Ellen hit it off immediately, but...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjA3Y2ZmNGEtOTNhMS00MTVlLTlhNjQtMDkyODFiNjNmOTZmXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.3,864,tt0061927,movie,N/A,N/A,N/A,N/A,True,,5.3/10,,,,,,
