Response,Error,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Rating_InternetMovieDatabase,Rating_RottenTomatoes,Rating_Metacritic,Season,Episode,seriesID,totalSeasons
True,,The Matchmaker,2022,N/A,08 Sep 2022,90 min,Documentary,Benedetta Argentieri,"Benedetta Argentieri, Maria Edgarda Marucci",Tooba Gondal,"In a unique interview, we get to meet the woman who lured scores of Western women to join IS. Using social media, she became a deadly matchmaker.","English, German, Arabic",Italy,2 nominations,https://m.media-amazon.com/images/M/MV5BYTk1YzM1NzktN2RjMS00MzE3LWE4MmUtODU1ZTM1OTdiNjMyXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,26,tt21376816,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Locusts,1997,R,03 Oct 1997,124 min,Drama,John Patrick Kelley,John Patrick Kelley,"Kate Capshaw, Jeremy Davies, Vince Vaughn","A drifter enters a small town looking for employment. While working at the local cattle ranch, he meets and falls in love with the beautiful Kitty and becomes involved in a deadly yet erotic love triangle.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BYjRjZTRiNzItMjY3Yy00NGJmLWEzMmUtZGRjZDQ4YjFkMzcwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,6.1,"2,112",tt0119557,movie,N/A,"$40,158",N/A,N/A,6.1/10,20%,,,,,
True,,The Assignment,2022,N/A,01 Jul 2022,14 min,"Short, Drama, Thriller",James Cunningham,James Cunningham,"David Kara, Francis Ryan","To catch a killer, you gotta think like one.",English,Australia,2 wins,https://m.media-amazon.com/images/M/MV5BYWEyZGY4MWMtYTU2MC00YTI2LTgxYjItMDY0OWE5NzE2ZDdjXkEyXkFqcGc@._V1_SX300.jpg,N/A,N/A,N/A,tt21186888,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,Soul Food,1997,R,26 Sep 1997,115 min,"Comedy, Drama",George Tillman Jr.,George Tillman Jr.,"Vanessa Williams, Vivica A. Fox, Nia Long","One person can keep a family together and, when that one person is gone, a family can be torn apart.",English,United States,6 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTA1ODE4N2EtM2Q0MS00MTA4LTg2ZTctYWNjMTY2NzYxYmE0XkEyXkFqcGdeQXVyNzUwMjYzMjA@._V1_SX300.jpg,68,7.0,"9,135",tt0120169,movie,N/A,"$43,700,855",N/A,N/A,7.0/10,82%,68/100,,,,
True,,The Edge,2022,N/A,N/A,N/A,N/A,Jane Larkin,Jane Larkin,"Jane Larkin, Lily Riley, Joey Vieira","Three young women deeply embedded in the world of competitive sport, teach the audience what it is to be a female athlete in a world of competition, a lot of it off the track, pool and gym. Yui, a Japanese Paralympic swimmer is facin",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BZjQ5NmU3ZTQtOTFhOS00ZGU2LTljYTctMTJhNjZkNjAxNzIxXkEyXkFqcGdeQXVyMTI5NTIxMzcy._V1_SX300.jpg,N/A,N/A,N/A,tt16764186,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Assignment,1997,R,26 Sep 1997,115 min,"Action, Crime, Thriller",Christian Duguay,"Dan Gordon, Sabi H. Shabtai","Aidan Quinn, Donald Sutherland, Ben Kingsley","An American naval officer is recruited for an operation to eliminate his lookalike, the infamous terrorist Carlos The Jackal.","English, French, Spanish",Canada,N/A,https://m.media-amazon.com/images/M/MV5BMTc2OTc0MjktY2I1Mi00YzMwLTk3OTItZWQ2OTE0NGQ2ZmU4XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.8,"10,363",tt0118647,movie,N/A,"$332,597",N/A,N/A,6.8/10,62%,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Edge,1989,N/A,23 Aug 1989,N/A,"Drama, Thriller","Nicholas Kazan, Luis Mandoki, Carl Schenkel","Lewis Chesler, Gail Glaze","Barry Sattels, Christian Slater, Rutger Hauer","A three-part anthology suspense program in which men and women face life's ultimate danger zone. Each episode is introduced by a mysterious figure known as The Watcher (Barry Sattels), who arrives on the scene just as strange thin...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDM3N2NlYzItM2Q4Yy00ZmM3LTkxNmEtOTVhMTQ0ZmU1ODA1XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,N/A,6.8,65,tt0233631,series,,,,,6.8/10,,,,,,N/A
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Edge,2019,N/A,14 Feb 2020,95 min,"Documentary, Sport",Barney Douglas,"Gabriel Clarke, Barney Douglas","Jimmy Anderson, Ian Bell, Tim Bresnan","Between 2009 and 2013, the England Test cricket team rose from the depths of the rankings to become the first and only English side to reach world number one (since ICC records began). The Edge is a compelling, funny and emotional...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BN2M1NDk4YzEtODlhNS00YzFiLThmMmQtYzZlYzY1YzViZDA1XkEyXkFqcGc@._V1_SX300.jpg,N/A,7.5,943,tt9780416,movie,N/A,N/A,N/A,N/A,7.5/10,,,,,,
True,,The Edge,2016,N/A,N/A,12 min,"Animation, Short, Drama",Aleksandra Averyanova,N/A,N/A,The only event in the woman's life is a train that passes her station without a stop.,N/A,Russia,N/A,N/A,N/A,N/A,6,tt5668358,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,The Edge,1997,R,26 Sep 1997,117 min,"Action, Adventure, Drama",Lee Tamahori,David Mamet,"Anthony Hopkins, Alec Baldwin, Elle Macpherson",An intellectual billionaire and two other men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down.,English,United States,3 nominations total,https://m.media-amazon.com/images/M/MV5BOWY5NjgyMGUtZGVjNy00YmE0LWIzNTItOTJkZTcxYzNjZDA3XkEyXkFqcGc@._V1_SX300.jpg,66,6.9,"83,217",tt0119051,movie,N/A,"$27,873,386",N/A,N/A,6.9/10,63%,66/100,,,,
True,,The Edge,1985,N/A,N/A,95 min,"Action, Crime, Drama",Allan Levine,Allan Levine,"Jan Taylor Hendricks, Simon Sekulovich, Robert Reece, Karen Cannata",USA decides to change the world's balance of power by providing Finland with a nuclear bomb. which could mean the start of WW3.,English,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMmNmMWFiNTItY2VlMy00NThlLWI5YmEtZjM2M2NkM2M1NjUwXkEyXkFqcGdeQXVyMzI2MDk3NQ@@._V1_SX300.jpg,N/A,4.6,10,tt0401396,movie,N/A,N/A,N/A,N/A,4.6/10,,,,,,
True,,The Edge,1968,N/A,27 Mar 1968,100 min,Drama,Robert Kramer,Robert Kramer,"Tom Griffin, Howard Loeb Babeuf, Jeff Weiss",A troubled antiwar activist plans to assassinate the President of the United States.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMGFlYjBlNWItZjg2My00OTU1LWExOTgtODExZjYwZmQ1MTA2XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.5,70,tt0061612,movie,N/A,N/A,N/A,N/A,6.5/10,,,,,,
True,,The Assignment,2016,R,03 Mar 2017,95 min,"Action, Crime, Thriller",Walter Hill,"Walter Hill, Denis Hamill","Michelle Rodriguez, Tony Shalhoub, Anthony LaPaglia","After waking up and discovering that he has undergone gender reassignment surgery, an assassin seeks to find the doctor responsible.",English,"France, Canada, United States",1 win & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNjczMTcxOTM1NF5BMl5BanBnXkFtZTgwNjk3MTY2MTI@._V1_SX300.jpg,34,4.7,"9,536",tt5034474,movie,N/A,N/A,N/A,N/A,4.7/10,33%,34/100,,,,
True,,L.A. Confidential,1997,R,19 Sep 1997,138 min,"Crime, Drama, Mystery",Curtis Hanson,"James Ellroy, Brian Helgeland, Curtis Hanson","Kevin Spacey, Russell Crowe, Guy Pearce","As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",English,United States,Won 2 Oscars. 91 wins & 86 nominations total,https://m.media-amazon.com/images/M/MV5BODdiMjY1OGYtNDk0NC00NGQ1LWI4MDItOTJhMTM0YjE1YTAzXkEyXkFqcGc@._V1_SX300.jpg,91,8.2,"649,401",tt0119488,movie,N/A,"$64,616,940",N/A,N/A,8.2/10,99%,91/100,,,,
True,,L.A. Confidential,2003,N/A,01 Sep 2003,47 min,"Crime, Drama, Mystery",Eric Laneuville,"James Ellroy, Walon Green","Kiefer Sutherland, David Conrad, Josh Hopkins","Unsold TV pilot based on the James Ellroy novel. An ambitious internal affairs investigator, a simple but tough patrolman and a morally gray vice squad detective investigate corruption and a mysterious heroin smuggling ring in 195...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOTY4MjU0MzA1NV5BMl5BanBnXkFtZTcwNzc5MjE0NA@@._V1_SX300.jpg,N/A,7.0,804,tt0455143,movie,N/A,N/A,N/A,N/A,7.0/10,,,,,,
True,,In & Out,1997,PG-13,19 Sep 1997,90 min,"Comedy, Romance",Frank Oz,Paul Rudnick,"Kevin Kline, Joan Cusack, Tom Selleck",A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,English,United States,Nominated for 1 Oscar. 7 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BODFjMDhjOTctNWY3ZS00ZjU4LTk0N2ItODUyYjM3NmNkYmY3XkEyXkFqcGc@._V1_SX300.jpg,70,6.4,"45,681",tt0119360,movie,N/A,"$63,856,929",N/A,N/A,6.4/10,74%,70/100,,,,
True,,Going All the Way,1997,R,19 Sep 1997,103 min,"Comedy, Drama, Romance",Mark Pellington,Dan Wakefield,"Jeremy Davies, Ben Affleck, Amy Locane","After returning home from the Korean War, two young men search for love and fulfillment in middle America.",English,United States,1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BYzliYjUwYWEtMmZhYS00YWUzLWIzMzAtYjNkNTUxYWYxYTVhXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.7,"2,236",tt0119209,movie,N/A,"$116,717",N/A,N/A,5.7/10,65%,,,,,
True,,The Game,2024,N/A,12 Apr 2024,8 min,"Short, Drama, Thriller",Austin DiPietro,Austin DiPietro,"Dominic Cipriani, Diego Verde","As James and Lucas wander through their local forest, they make an unlikely discovery that threatens to turn their playful game into a dangerous reality.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzE1MjdlZmItNTc2My00YzI4LTk5ZjctZmI1OTZjMTY2ZTViXkEyXkFqcGdeQXVyMTE5NTIyODA0._V1_SX300.jpg,N/A,N/A,N/A,tt32109443,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,The Game,1969,N/A,N/A,6 min,"Animation, Short",Les Clark,Bill Berg,N/A,An educational short produced by Disney which poses three questions to children in how they should deal with a given situation. This time a game at school.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWExOTg2NWEtYTBhZi00YmY0LThkZWEtYTJhNzg1NGM4OGZiXkEyXkFqcGdeQXVyMDM0MzU2NA@@._V1_SX300.jpg,N/A,N/A,N/A,tt1666713,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,The Game,2022,N/A,24 Mar 2022,21 min,"Short, Drama",Aldo Vassallo,Aldo Vassallo,"Nicolas Calero, Adrienne Laurén, Shah Motia","One night, as George attempts to drown out his parents' constant and escalating conflicts by gluing his eyes to his Gameboy, he's startled by the sound of a deafening scream coming from his mother's bedroom.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2E5NDI5M2ItMjVmMy00NjM4LWE0NjItMDgzYWU4Y2FiNmJkXkEyXkFqcGdeQXVyMTM3NDcyNDU4._V1_SX300.jpg,N/A,N/A,N/A,tt19364500,movie,N/A,N/A,N/A,N/A,,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Game,1984,Not Rated,N/A,84 min,Horror,Bill Rebane,"William Arthur, Larry Dreyfus","Tom Blair, Jim Iaquinta, Carol Perry","Three bored millionaires gather nine people in an old mansion, and give them a proposition--if they can meet and conquer their biggest fears, they'll get one million dollars in cash.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDBkMzE4MDktMjdlMS00ZTFlLTkwYmMtNTkzYzg2NjVmNjU1XkEyXkFqcGc@._V1_SX300.jpg,N/A,3.4,579,tt0235406,movie,N/A,N/A,N/A,N/A,3.4/10,,,,,,
True,,The Game,1994,N/A,N/A,98 min,Thriller,Stefan Avalos,Stefan Avalos,"Margaret Lamonica, Stephen Wastell, Mark Gorman","Two College boys counterfeit money on a lark, but are dragged into a sinister game of blackmail and deceit. In the end not everyone can survive.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZGE1NTkwYjUtYzMwZi00OGVkLWIwMzktNDlmZDJjNGIwYmY5XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,N/A,6.2,19,tt0108782,movie,N/A,N/A,N/A,N/A,6.2/10,,,,,,
True,,The Game,1966,N/A,N/A,28 min,Short,George Kaczender,George Kaczender,"Mira Pawluk, Robert Fairley, Julian Chipping","To his friends, eleventh grader Peter Miller likes to portray himself as the smooth, confident ladies man, who can get and bed any girl he wants before moving onto his next conquest. As a challenge, his friends choose their high s...",English,Canada,N/A,N/A,N/A,7.1,21,tt0235405,movie,N/A,N/A,N/A,N/A,7.1/10,,,,,,
False,Incorrect IMDb ID.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,,The Game,1997,R,12 Sep 1997,129 min,"Drama, Mystery, Thriller",David Fincher,"John Brancato, Michael Ferris","Michael Douglas, Deborah Kara Unger, Sean Penn",A mysterious game invades a man's ordered existence.,"English, Cantonese, German, Spanish, Thai",United States,1 nomination total,https://m.media-amazon.com/images/M/MV5BNGUzNzQwNmMtNzI3Mi00ZDIwLWJlM2ItMTA5N2Q2ZDMxMjJiXkEyXkFqcGc@._V1_SX300.jpg,63,7.7,"460,509",tt0119174,movie,N/A,"$48,323,648",N/A,N/A,7.7/10,77%,63/100,,,,
True,,The End of Violence,1997,R,12 Sep 1997,122 min,"Drama, Thriller",Wim Wenders,"Nicholas Klein, Wim Wenders","Traci Lind, Rosalind Chao, Bill Pullman","Mike is a successful Hollywood producer of violent movies. Then he himself experiences extreme violence, goes missing, joins some Latino gardeners and reviews his life.","English, Spanish","France, Germany, United States",1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNzI5NjkwNTk2Ml5BMl5BanBnXkFtZTgwNjQyMTgxMDI@._V1_SX300.jpg,N/A,5.6,"5,447",tt0119062,movie,N/A,"$386,673",N/A,N/A,5.6/10,29%,,,,,
True,,The Game,2016,N/A,N/A,7 min,"Short, Drama",Matthew Manyak,Matthew Manyak,"Hayden Church, Natasha Harrison, Amelia Jorn",A game of chess played by two mysterious individuals determines the course of global events.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTA5NGRmNTAtMWEyMy00NjBkLTgzZWYtOTczNDljODM2NmE2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQzMzA3NDQ@._V1_SX300.jpg,N/A,N/A,N/A,tt5955750,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,The Game,1988,Not Rated,N/A,91 min,"Action, Drama",Cole S. McKay,Peter Summers,"Joseph Campanella, Craig Alan, Tadashi Yamashita","To avenge the death of his family, a man infiltrates a group of wealthy killers who take homeless people and use them as prey in a sadistic game of ""hunt the man down"".",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTg3OTA4OTktZGVjZS00Y2RmLThlZjgtYTkyMDQ3Zjc4NjJiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,N/A,5.0,53,tt0095196,movie,N/A,N/A,N/A,N/A,5.0/10,,,,,,
True,,Mouth to Mouth,2005,Not Rated,09 May 2008,101 min,Drama,Alison Fairweather Murray,Alison Fairweather Murray,"Elliot Page, Natasha Wightman, August Diehl","Young runaway Sherry meets the radical street collective Spark. Together they experience the group's giddy thrills as well as its punishing manipulations, as Sherry's journey to paradise begins to sour.","English, German, French","United Kingdom, Germany, Canada, Portugal",3 wins,https://m.media-amazon.com/images/M/MV5BMTU2MDkxNDA1Ml5BMl5BanBnXkFtZTcwNjg5MjMzMQ@@._V1_SX300.jpg,47,6.2,"4,463",tt0383518,movie,N/A,"$2,150",N/A,N/A,6.2/10,54%,47/100,,,,
True,,Fire Down Below,1997,R,05 Sep 1997,105 min,"Action, Drama, Thriller",Félix Enríquez Alcalá,"Jeb Stuart, Philip Morton","Steven Seagal, Kris Kristofferson, Marg Helgenberger",A federal agent uncovers lucrative toxic waste dumps in Appalachia and must deal with the locals who want to keep their 'gold mine' secret.,English,United States,1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BYmIwMWY0NzktMGRmMi00MjQ1LTk5NmQtN2I3YjAxZjgyNGFmXkEyXkFqcGc@._V1_SX300.jpg,40,5.1,"19,927",tt0119123,movie,N/A,"$16,228,448",N/A,N/A,5.1/10,15%,40/100,,,,
True,,Mouth to Mouth,2017,N/A,03 May 2017,7 min,"Short, Comedy",Nicholas Guy,Nick Dardes,"Shane Kelly, Liam Burns, Corynne Wagener","A lifeguard pays children to pretend they're drowning so he can ""save them"" in order to impress the female lifeguard he works with. Until one kid shows up with plans of getting mouth to mouth with her and stealing her for himself.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTA1OTdmNGEtNzc3OC00NDI1LTk1NzItNTRlZjJlOWRhZGMyXkEyXkFqcGdeQXVyNTcyMDg2MjU@._V1_SX300.jpg,N/A,9.5,13,tt6640462,movie,N/A,N/A,N/A,N/A,9.5/10,,,,,,
True,,Julian Po,1997,PG-13,05 Sep 1997,84 min,"Comedy, Drama",Alan Wade,"Branimir Scepanovic, Alan Wade","Christian Slater, Robin Tunney, Michael Parks",Christian Slater stars as a mysterious drifter whose life takes a fateful turn when he stops at a sleepy small town.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BN2YwNTMwYTQtYzU3Zi00MTI4LTk3NmItMGM0OTdhNDJlNDZlXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.9,"1,654",tt0119429,movie,N/A,"$51,942",N/A,N/A,5.9/10,,,,,,
True,,Mouth to Mouth,1978,N/A,20 Jul 1978,96 min,Drama,John Duigan,John Duigan,"Kim Krejus, Sonia Peat, Ian Gilmour","Mouth to Mouth follows the lives of four young people, trying to improve their lives in a harsh and unforgiving city.",English,Australia,4 nominations,https://m.media-amazon.com/images/M/MV5BZjk3YjM4ZTctNzBlYy00NzIwLWI3MWMtZTQ4ZTRiMjJkMTgxXkEyXkFqcGdeQXVyNjU1MTEwMjI@._V1_SX300.jpg,N/A,7.2,85,tt0077951,movie,N/A,N/A,N/A,N/A,7.2/10,,,,,,
True,,Fire Down Below,1957,Approved,14 Jun 1957,116 min,"Adventure, Drama, Romance",Robert Parrish,"Irwin Shaw, Max Catto","Rita Hayworth, Robert Mitchum, Jack Lemmon",The friendship between two tramp boat owners is threatened by the arrival of a beautiful and seductive passenger.,English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BZWU1YmIyOGQtZmMyMC00NzUwLTgxNGItNDFiM2E0YmVmYWQ3XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.0,"2,075",tt0050397,movie,N/A,"$2,050,000",N/A,N/A,6.0/10,,,,,,
True,,Excess Baggage,2014,N/A,N/A,90 min,"Comedy, Drama, Romance",Brad Hills,Brad Hills,"Royana Black, Lori Dean, Belinda Gosbee","Scott's idea of the perfect woman is one that comes with no baggage. But when he meets Jessica, he realizes he is traveling with a few suitcases of his own.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjM3NTk2MzUxNV5BMl5BanBnXkFtZTgwODU1NTI2MzE@._V1_SX300.jpg,N/A,5.1,18,tt3720120,movie,N/A,N/A,N/A,N/A,5.1/10,,,,,,
True,,Kull: The Conqueror,1997,PG-13,29 Aug 1997,95 min,"Action, Adventure, Fantasy",John Nicolella,"Robert E. Howard, Charles Edward Pogue","Kevin Sorbo, Tia Carrere, Thomas Ian Griffith",A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTM1MGIyOGEtNTFmMi00Nzk3LWJkZTUtZDY0Zjc5MDg3YTBkXkEyXkFqcGc@._V1_SX300.jpg,N/A,4.9,"9,102",tt0119484,movie,N/A,"$6,112,613",N/A,N/A,4.9/10,21%,,,,,
True,,Excess Baggage,1997,PG-13,29 Aug 1997,101 min,"Action, Comedy, Crime",Marco Brambilla,"Max D. Adams, Dick Clement, Ian La Frenais","Alicia Silverstone, Benicio Del Toro, Christopher Walken","A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.",English,United States,2 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BY2YyYzNhMjEtNTJhZC00MjZlLWJhNDAtMDFlY2I1MDkyM2VmXkEyXkFqcGc@._V1_SX300.jpg,34,5.4,"14,760",tt0119086,movie,N/A,"$14,515,490",N/A,N/A,5.4/10,33%,34/100,,,,
True,,Excess Baggage,1928,Passed,08 Sep 1928,72 min,Comedy,James Cruze,"Frances Marion, John McGowan, Ralph Spence","William Haines, Josephine Dunn, Neely Edwards",N/A,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNmVlZjJkNjMtY2Y5Ni00MDk1LWFiN2MtZjA1M2QzZTZmODU4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,6.4,25,tt0018870,movie,N/A,N/A,N/A,N/A,6.4/10,,,,,,
True,,Excess Baggage,1933,N/A,01 Mar 1933,59 min,Comedy,Redd Davis,"H. Fowler Mear, H.M. Raleigh","Claud Allister, Frank Pettingell, Sydney Fairbrother",N/A,English,United Kingdom,N/A,N/A,N/A,N/A,N/A,tt0023994,movie,N/A,N/A,N/A,N/A,,,,,,,
True,,Hoodlum,1997,R,27 Aug 1997,130 min,"Crime, Drama",Bill Duke,Chris Brancato,"Laurence Fishburne, Tim Roth, Vanessa Williams",Black gangsters in 1930 Harlem fights Dutch Schultz who is trying to horn in on their numbers racket.,English,United States,7 nominations total,https://m.media-amazon.com/images/M/MV5BOGZlNDE0ZDUtZmM3Ny00M2Q4LWI5NzQtZGJhMWQ4Y2FiY2E3XkEyXkFqcGc@._V1_SX300.jpg,50,6.3,"13,231",tt0119311,movie,N/A,"$23,499,102",N/A,N/A,6.3/10,43%,50/100,,,,
True,,She's So Lovely,1997,R,29 Aug 1997,100 min,"Drama, Romance",Nick Cassavetes,John Cassavetes,"Sean Penn, Robin Wright, John Travolta","After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration.",English,"France, United States",3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNTU1ZWFkMWUtMWI3Mi00MjFlLWFlNzUtMDQxNmViZTNlNWQyXkEyXkFqcGc@._V1_SX300.jpg,61,5.9,"8,863",tt0120112,movie,N/A,"$7,281,450",N/A,N/A,5.9/10,68%,61/100,,,,
True,,Money Talks,1972,PG,30 Aug 1972,81 min,"Documentary, Comedy",Allen Funt,N/A,"Muhammad Ali, David McHarris, Marian Mercer","From Allen Funt, the creator of TV's ""Candid Camera."" The hidden camera is pointed at people dealing with money in all sorts of human and, often, hilarious circumstances.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2UzNTI3N2UtM2U4Mi00ZmY2LWFlNjgtZDgwMTMxYjEwMGE4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.8,57,tt0185509,movie,N/A,N/A,N/A,N/A,5.8/10,20%,,,,,
